date,open,high,low,close,volume
20251201,2640,2680,2600,2680,26866
20251202,2690,2690,2535,2580,43327
20251203,2580,2720,2580,2715,46574
20251204,2720,2780,2640,2780,40328
20251205,2760,2840,2755,2785,24450
20251208,2755,2830,2755,2800,26571
20251209,2800,2845,2750,2835,21572
20251210,2855,2860,2815,2820,24107
20251211,2870,3175,2815,2970,296483
20251212,2990,2990,2890,2930,37651
20251215,2920,3020,2880,2990,11917
20251216,3000,3005,2860,2860,30237
20251217,2860,2905,2800,2875,31637
20251218,2875,2880,2800,2800,5809
20251219,2855,2855,2680,2775,48409
20251222,2775,2920,2775,2840,36439
20251223,2910,2910,2825,2860,26901
20251224,2835,2895,2830,2830,8774
20251226,2830,2860,2710,2750,17567
20251229,2720,2800,2690,2770,15764
20251230,2750,2890,2705,2715,28855
20260102,2900,2900,2690,2720,22389
20260105,2700,2960,2600,2810,66603
20260106,2810,2900,2710,2735,25419
20260107,2735,2860,2735,2760,37888
20260108,2760,2785,2680,2730,18367
20260109,2710,2810,2710,2765,10953
20260112,2745,2765,2710,2715,10344
20260113,2715,2715,2655,2660,13556
20260114,2640,2680,2580,2680,12504
20260115,2675,2760,2585,2675,16684
20260116,2675,2765,2670,2690,14243
20260119,2690,2760,2670,2755,25310
20260120,2755,2880,2755,2865,24508
20260121,2845,2915,2840,2860,24801
20260122,2865,2945,2845,2855,24867
20260123,2900,2985,2835,2960,52985
20260126,2960,3090,2900,2940,52099
20260127,2905,2995,2900,2950,25128
20260128,2985,3050,2820,2935,42304
20260129,2915,2980,2825,2885,24627
20260130,2865,3015,2845,2970,51165
20260202,2970,3045,2905,2980,44308
20260203,2985,3870,2980,3870,1054824
20260204,3975,4160,3535,3580,1489980
20260205,3540,4450,3445,3920,2660070
20260206,3990,5030,3820,4265,3042397
20260209,4055,4395,4055,4395,321686
20260210,4435,5300,4405,5300,411465
20260211,5100,5100,4825,4960,280086
20260212,4840,4890,4345,4395,456007
20260213,4395,5390,4395,4945,841497
20260219,4910,4910,4345,4685,359172
20260220,4885,4885,4395,4680,185015
20260223,4840,5090,4765,4950,237914
20260224,5080,5500,4925,5140,338543
20260225,5140,5310,4860,4870,166984
20260226,4965,4965,4560,4600,144241
20260227,4600,5200,4600,4955,329791
20260303,4955,5290,4850,4880,245844
20260304,4855,4880,4080,4665,161442
20260305,4800,5060,4665,4960,103973
