date,open,high,low,close,volume
20251201,2550,2580,2445,2475,678756
20251202,2505,2895,2440,2765,6121707
20251203,2775,2955,2735,2845,2644770
20251204,3030,3100,2770,2890,3999192
20251205,2940,2940,2770,2775,892668
20251208,3000,3120,2840,2860,4748470
20251209,2870,2995,2810,2980,1524416
20251210,3200,3205,2750,2805,5577018
20251211,2810,2870,2700,2780,1352860
20251212,2830,2830,2650,2675,1203261
20251215,2675,2675,2560,2590,743248
20251216,2590,2680,2510,2550,695000
20251217,2560,2580,2490,2510,655694
20251218,2495,2495,2425,2440,602441
20251219,2465,2520,2425,2485,522833
20251222,2490,2600,2490,2545,485756
20251223,2580,2580,2485,2520,580400
20251224,2525,2560,2467,2500,409088
20251226,2500,2545,2480,2490,440858
20251229,2490,2500,2420,2455,460068
20251230,2460,2460,2360,2380,633266
20260102,2400,2550,2400,2490,628648
20260105,2500,2520,2400,2450,424692
20260106,2450,2470,2380,2420,437102
20260107,2420,2420,2350,2390,440173
20260108,2380,2450,2350,2370,399167
20260109,2365,2425,2365,2385,278168
20260112,2390,2530,2385,2505,726976
20260113,2510,2510,2375,2390,657151
20260114,2390,2395,2345,2360,297376
20260115,2360,2410,2330,2370,448122
20260116,2360,2650,2325,2505,2392744
20260119,2585,2715,2480,2565,1778265
20260120,2565,2735,2550,2660,1830666
20260121,2605,2795,2490,2575,1823636
20260122,2575,2660,2545,2640,955543
20260123,2590,2780,2520,2740,1825115
20260126,2840,2890,2730,2765,1359072
20260127,2780,3460,2730,3140,24616443
20260128,3440,3640,2895,2930,12814077
20260129,2930,3040,2815,2870,3010621
20260130,2870,3730,2780,3380,34972419
20260202,3450,3545,3060,3105,5899679
20260203,3210,3445,3110,3320,5990458
20260204,3350,3350,3105,3155,2502735
20260205,3160,3250,2970,3000,2178404
20260206,2890,3125,2830,3005,1768032
20260209,3095,3350,2985,3240,4796308
20260210,3480,4210,3350,4210,9489113
20260211,4460,5250,4015,4370,41862825
20260212,4300,5680,4040,5680,55230680
20260213,5740,7380,5740,7380,28079497
20260219,8400,9590,8000,8790,32895295
20260220,9310,10390,8100,9280,33584354
20260223,9330,12060,8950,12060,28909783
20260224,12060,15670,12060,15670,10296958
20260225,0,0,0,15670,0
20260226,18480,20350,16390,18670,38769080
20260227,18990,20150,15560,18670,33271025
20260303,17500,19440,15110,15110,13185612
20260304,13150,14180,10580,10580,18554413
20260305,12510,13750,12000,13750,5448118
